id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao;data_atualizacao
38889440;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11210100 - Taxas de Inspeção, Controle e Fiscalização;11210112 - Taxas de Inspeção, Controle e Fiscalização - Multas e Juros;94122.42;2019-01-13 03:28:36.651328
38889441;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11210100 - Taxas de Inspeção, Controle e Fiscalização;11210111 - Taxas de Inspeção, Controle e Fiscalização - Principal;25127264.26;2019-01-13 03:28:36.651328
38889442;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;## - CEMITERIOS PUBLICOS-MANUT, MELHORIA E MODERNIZACAO;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11220000 - Taxas pela Prestação de Serviços;11220100 - Taxas pela Prestação de Serviços;11220111 - Taxas pela Prestação de Serviços - Principal;166076.65;2019-01-13 03:28:36.651328
38889443;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11220000 - Taxas pela Prestação de Serviços;11220100 - Taxas pela Prestação de Serviços;11220111 - Taxas pela Prestação de Serviços - Principal;31005242.90;2019-01-13 03:28:36.651328
38889444;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - RECEITA DE CONTRIBUIÇÕES;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400011 - Contribuição para o Custeio do Serviço de Iluminação Pública - Principal;4308.96;2019-01-13 03:28:36.651328
38889445;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;## - CIP - CONTRIBUICAO PARA ILUMINACAO PUBLICA;10000000 - Receitas Correntes;12000000 - RECEITA DE CONTRIBUIÇÕES;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400011 - Contribuição para o Custeio do Serviço de Iluminação Pública - Principal;10104286.66;2019-01-13 03:28:36.651328
38889446;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100100 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação;13100111 - Aluguéis e Arrendamentos - Principal;9884.54;2019-01-13 03:28:36.651328
38889447;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100200 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos;13100211 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal;48214.18;2019-01-13 03:28:36.651328
38889448;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;43 - FSS - FUNDO SOCIAL DE SOLIDARIEDADE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100200 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos;13100211 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal;591.22;2019-01-13 03:28:36.651328
38889449;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;02 - PROGRAMA DINHEIRO DIRETO NA ESCOLA-FNDE/PDDE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;31.98;2019-01-13 03:28:36.651328
38889450;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;87 - SEAS-FMAS-IGD-SUAS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;750.73;2019-01-13 03:28:36.651328
38889451;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;88 - PMS-FMAS-BPC;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;35.49;2019-01-13 03:28:36.651328
38889452;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;89 - SEAS-FMAS-ACESSUAS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;6.35;2019-01-13 03:28:36.651328
38889453;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;96 - SEAS-FMAS-ACEPETI;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;343.23;2019-01-13 03:28:36.651328
38889454;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;97 - FMAS AP REDE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;9.48;2019-01-13 03:28:36.651328
38889455;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;## - PROGRAMA CRIANÇA FELIZ;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;376.48;2019-01-13 03:28:36.651328
38889456;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;784535.46;2019-01-13 03:28:36.651328
38889457;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;08 - PROGRAMAS PEJA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;2.62;2019-01-13 03:28:36.651328
38889458;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;12 - PROGRAMA BRALF;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;130.45;2019-01-13 03:28:36.651328
38889459;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;15 - PROG.PREMIO INOVACAO EM GESTAO EDUCACIONAL-FNDE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;7.83;2019-01-13 03:28:36.651328
38889460;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;18 - PAR MOBILIÁRIO - CONV.AQUIS.DE MOBILIARIO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;7522.10;2019-01-13 03:28:36.651328
38889461;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;06 - OUTRAS FONTES DE RECURSOS;100 - GERAL TOTAL;## - REFORMA DO AQUARIO;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;10.84;2019-01-13 03:28:36.651328
38889462;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;250 - EDUCAÇÃO - FUNDEF;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;8.13;2019-01-13 03:28:36.651328
38889463;2018;Santos;PREFEITURA MUNICIPAL DE SANTOS;6;junho;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;23197.51;2019-01-13 03:28:36.651328
