id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao;data_atualizacao
38680681;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11300000 - Contribuição de Melhoria;11380000 - Contribuição de Melhoria - Específica E/M;11380400 - Contribuição de Melhoria para Pavimentação e Obras Complementares;11380414 - Contribuição de Melhoria para Pavimentação e Obras Complementares - Dívida Ativa - Multas e Juros;1279.90;2019-01-12 03:30:31.993518
38680682;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - RECEITA DE CONTRIBUIÇÕES;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400011 - Contribuição para o Custeio do Serviço de Iluminação Pública - Principal;1464706.99;2019-01-12 03:30:31.993518
38680683;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;221 - ENSINO FUNDAMENTAL - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;11476.18;2019-01-12 03:30:31.993518
38680684;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;01 - CONVENIO FEDERAL DA SAÚDE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210051 - Juros de Títulos de Renda - Principal;13701.10;2019-01-12 03:30:31.993518
38680685;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;511 - ASSISTÊNCIA SOCIAL - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;18401.11;2019-01-12 03:30:31.993518
38680686;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;111 - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;4834.77;2019-01-12 03:30:31.993518
38680687;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;263 - EDUCAÇÃO - FUNDEB-REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;14392.61;2019-01-12 03:30:31.993518
38680688;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;311 - SAÚDE - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;358.88;2019-01-12 03:30:31.993518
38680689;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;111 - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;191180.56;2019-01-12 03:30:31.993518
38680690;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16100000 - Serviços Administrativos e Comerciais Gerais;16100000 - Serviços Administrativos e Comerciais Gerais;16100100 - Serviços Administrativos e Comerciais Gerais;16100111 - Serviços Administrativos e Comerciais Gerais - Principal;194.96;2019-01-12 03:30:31.993518
38680691;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16900000 - Outros Serviços;16900000 - Outros Serviços;16909900 - Outros Serviços;16909911 - Outros Serviços - Principal;490289.34;2019-01-12 03:30:31.993518
38680692;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;510 - ASSISTÊNCIA SOCIAL - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16900000 - Outros Serviços;16900000 - Outros Serviços;16909900 - Outros Serviços;16909911 - Outros Serviços - Principal;14709.11;2019-01-12 03:30:31.993518
38680693;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;5487925.96;2019-01-12 03:30:31.993518
38680694;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;30.44;2019-01-12 03:30:31.993518
38680695;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;262 - EDUCAÇÃO - FUNDEB - OUTROS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;-1097585.14;2019-01-12 03:30:31.993518
38680696;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;262 - EDUCAÇÃO - FUNDEB - OUTROS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;-6.08;2019-01-12 03:30:31.993518
38680697;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180261 - Cota-Parte do Fundo Especial do Petróleo - FEP - Principal;69640.82;2019-01-12 03:30:31.993518
38680698;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;140 - ROYALTIES DA EXPLORAÇÃO DO PETRÓLEO E GÁS NATURAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180251 - Cota-parte Royalties pela Participação Especial - Lei nº 9.478/97, artigo 50 - Principal;1320016.32;2019-01-12 03:30:31.993518
38680699;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;03 - GESTÃO PLENA - Média e Alta Complexidade - M.A.C.;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;4735197.62;2019-01-12 03:30:31.993518
38680700;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;04 - P.A.B. FIXO -  PISO DE ATENCÃO BÁSICA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;1154524.00;2019-01-12 03:30:31.993518
38680701;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;33 - NEFROLOGIA..........;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;270471.71;2019-01-12 03:30:31.993518
38680702;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;37 - SAMU................;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;119875.00;2019-01-12 03:30:31.993518
38680703;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;05 - Educação - QESE.....;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180511 - Transferências do Salário-Educação - Principal;1917876.97;2019-01-12 03:30:31.993518
38680704;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;33739.03;2019-01-12 03:30:31.993518
38680705;2018;São Vicente;PREFEITURA MUNICIPAL DE SÃO VICENTE;1;janeiro;EXECUTIVO;01 - TESOURO;262 - EDUCAÇÃO - FUNDEB - OUTROS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;-6747.80;2019-01-12 03:30:31.993518
