id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao;data_atualizacao
38848405;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;400 - TRÂNSITO - RECURSOS ESPECÍFICOS;07 - FUNDO MUNICIPAL DO TRANSITO;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11210100 - Taxas de Inspeção, Controle e Fiscalização;11210111 - Taxas de Inspeção, Controle e Fiscalização - Principal;2890.49;2019-01-13 03:27:40.25981
38848406;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11220000 - Taxas pela Prestação de Serviços;11220100 - Taxas pela Prestação de Serviços;11220112 - Taxas pela Prestação de Serviços - Multas e Juros;15311.94;2019-01-13 03:27:40.25981
38848407;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11200000 - Taxas;11220000 - Taxas pela Prestação de Serviços;11220100 - Taxas pela Prestação de Serviços;11220111 - Taxas pela Prestação de Serviços - Principal;8080674.90;2019-01-13 03:27:40.25981
38848408;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11300000 - Contribuição de Melhoria;11380000 - Contribuição de Melhoria - Específica E/M;11380400 - Contribuição de Melhoria para Pavimentação e Obras Complementares;11380413 - Contribuição de Melhoria para Pavimentação e Obras Complementares - Dívida Ativa;25325.46;2019-01-13 03:27:40.25981
38848409;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;100 - GERAL TOTAL;36 - CONT. CUSTEIO SERV. ILUM. PUBLIC;10000000 - Receitas Correntes;12000000 - RECEITA DE CONTRIBUIÇÕES;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12400011 - Contribuição para o Custeio do Serviço de Iluminação Pública - Principal;889809.69;2019-01-13 03:27:40.25981
38848410;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100000 - Exploração do Patrimônio Imobiliário do Estado;13100200 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos;13100211 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos - Principal;27018.69;2019-01-13 03:27:40.25981
38848411;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16100000 - Serviços Administrativos e Comerciais Gerais;16100000 - Serviços Administrativos e Comerciais Gerais;16100100 - Serviços Administrativos e Comerciais Gerais;16100111 - Serviços Administrativos e Comerciais Gerais - Principal;801.44;2019-01-13 03:27:40.25981
38848412;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;03 - RECURSOS PRÓPRIOS DE FUNDOS ESPECIAIS DE DESPESA-VINCULADOS;100 - GERAL TOTAL;02 - Fundo Municipal da Cultura;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16100000 - Serviços Administrativos e Comerciais Gerais;16100000 - Serviços Administrativos e Comerciais Gerais;16100100 - Serviços Administrativos e Comerciais Gerais;16100111 - Serviços Administrativos e Comerciais Gerais - Principal;556.00;2019-01-13 03:27:40.25981
38848413;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16100000 - Serviços Administrativos e Comerciais Gerais;16100000 - Serviços Administrativos e Comerciais Gerais;16100300 - Serviços de Registro, Certificação e Fiscalização;16100311 - Serviços de Registro, Certificação e Fiscalização - Principal;19584.07;2019-01-13 03:27:40.25981
38848414;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;300 - SAÚDE - RECURSOS ESPECÍFICOS;01 - Fundo Municipal de Saúde;10000000 - Receitas Correntes;16000000 - Receita de Serviços;16300000 - Serviços e Atividades Referentes à Saúde;16300000 - Serviços e Atividades Referentes à Saúde;16300100 - Serviços de Atendimento à Saúde;16300111 - Serviços de Atendimento à Saúde - Principal;31.70;2019-01-13 03:27:40.25981
38848415;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;-125.21;2019-01-13 03:27:40.25981
38848416;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;5487925.96;2019-01-13 03:27:40.25981
38848417;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;626.11;2019-01-13 03:27:40.25981
38848418;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;-1097585.14;2019-01-13 03:27:40.25981
38848419;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;100 - GERAL TOTAL;78 - CONTA-PARTE FDO ESP PETROLEO - FEP;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180261 - Cota-Parte do Fundo Especial do Petróleo - FEP - Principal;69640.82;2019-01-13 03:27:40.25981
38848420;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;140 - ROYALTIES DA EXPLORAÇÃO DO PETRÓLEO E GÁS NATURAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180231 - Cota-parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal;113184.67;2019-01-13 03:27:40.25981
38848421;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;34 - PROGRAMA DE SAUDE DA FAMILIA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;194500.00;2019-01-13 03:27:40.25981
38848422;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;52 - ATENCAO HOSPITALAR E AMBULAT.SISTEMA UNICO SAUDE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;3981391.83;2019-01-13 03:27:40.25981
38848423;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;22 - SAUDE BUCAL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;82510.00;2019-01-13 03:27:40.25981
38848424;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;88 - IMPLANTACAO DO SAMU;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;111125.00;2019-01-13 03:27:40.25981
38848425;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;28 - PISO DE ATENCAO BASICA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;626842.00;2019-01-13 03:27:40.25981
38848426;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;## - PMAQ - PROGRAMA DE MELHORIA DO ACESSO / QUALIDADE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;166900.00;2019-01-13 03:27:40.25981
38848427;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;31 - REGULACAO MED.-ASSIT. HOSPITALAR;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;359470.38;2019-01-13 03:27:40.25981
38848428;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;01 - Salário-Educação;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180511 - Transferências do Salário-Educação - Principal;1541750.51;2019-01-13 03:27:40.25981
38848429;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;-10235.68;2019-01-13 03:27:40.25981
38848430;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;51178.43;2019-01-13 03:27:40.25981
38848431;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;## - PROGRAMA BPC NA ESCOLA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17181000 - Transferências de Convênios da União e de Suas Entidades;17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal;880.00;2019-01-13 03:27:40.25981
38848432;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280121 - Cota-Parte do IPVA - Principal;10134610.63;2019-01-13 03:27:40.25981
38848433;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280131 - Cota-Parte do IPI - Municípios - Principal;-21498.63;2019-01-13 03:27:40.25981
38848434;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280131 - Cota-Parte do IPI - Municípios - Principal;107493.15;2019-01-13 03:27:40.25981
38848435;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280111 - Cota-Parte do ICMS - Principal;13837325.03;2019-01-13 03:27:40.25981
38848436;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280121 - Cota-Parte do IPVA - Principal;-2026966.38;2019-01-13 03:27:40.25981
38848437;2018;Guarujá;PREFEITURA MUNICIPAL DE GUARUJÁ;1;janeiro;EXECUTIVO;01 - TESOURO;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280121 - Cota-Parte do IPVA - Principal;44.24;2019-01-13 03:27:40.25981
